Time (ps),Number,,,
0.000000e+00,0
1.000000e+02,0
2.000000e+02,0
3.000000e+02,0
4.000000e+02,0
5.000000e+02,0
6.000000e+02,0
7.000000e+02,0
8.000000e+02,0
9.000000e+02,0
1.000000e+03,0
1.100000e+03,0
1.200000e+03,0
1.300000e+03,0
1.400000e+03,0
1.500000e+03,0
1.600000e+03,0
1.700000e+03,0
1.800000e+03,0
1.900000e+03,0
2.000000e+03,0
2.100000e+03,0
2.200000e+03,0
2.300000e+03,0
2.400000e+03,0
2.500000e+03,0
2.600000e+03,0
2.700000e+03,0
2.800000e+03,0
2.900000e+03,0
3.000000e+03,0
3.100000e+03,0
3.200000e+03,0
3.300000e+03,0
3.400000e+03,0
3.500000e+03,0
3.600000e+03,0
3.700000e+03,0
3.800000e+03,0
3.900000e+03,2
4.000000e+03,10
4.100000e+03,49
4.200000e+03,1
4.300000e+03,0
4.400000e+03,1
4.500000e+03,0
4.600000e+03,0
4.700000e+03,0
4.800000e+03,0
4.900000e+03,0
5.000000e+03,0
5.100000e+03,0
5.200000e+03,0
5.300000e+03,0
5.400000e+03,0
5.500000e+03,0
5.600000e+03,0
5.700000e+03,0
5.800000e+03,0
5.900000e+03,3
6.000000e+03,12
6.100000e+03,16
6.200000e+03,5
6.300000e+03,202
6.400000e+03,22
6.500000e+03,366
6.600000e+03,389
6.700000e+03,440
6.800000e+03,366
6.900000e+03,429
7.000000e+03,559
7.100000e+03,518
7.200000e+03,895
7.300000e+03,849
7.400000e+03,1018
7.500000e+03,871
7.600000e+03,1005
7.700000e+03,636
7.800000e+03,930
7.900000e+03,581
8.000000e+03,833
8.100000e+03,891
8.200000e+03,968
8.300000e+03,915
8.400000e+03,873
8.500000e+03,1039
8.600000e+03,630
8.700000e+03,780
8.800000e+03,1006
8.900000e+03,839
9.000000e+03,555
9.100000e+03,712
9.200000e+03,911
9.300000e+03,675
9.400000e+03,906
9.500000e+03,661
9.600000e+03,459
9.700000e+03,583
9.800000e+03,675
9.900000e+03,559
1.000000e+04,981
1.010000e+04,941
1.020000e+04,859
1.030000e+04,686
1.040000e+04,925
1.050000e+04,858
1.060000e+04,721
1.070000e+04,791
1.080000e+04,823
1.090000e+04,579
1.100000e+04,677
1.110000e+04,459
1.120000e+04,819
1.130000e+04,862
1.140000e+04,826
1.150000e+04,935
1.160000e+04,916
1.170000e+04,884
1.180000e+04,867
1.190000e+04,982
1.200000e+04,677
1.210000e+04,895
1.220000e+04,960
1.230000e+04,794
1.240000e+04,757
1.250000e+04,774
1.260000e+04,993
1.270000e+04,976
1.280000e+04,1031
1.290000e+04,590
1.300000e+04,848
1.310000e+04,921
1.320000e+04,975
1.330000e+04,840
1.340000e+04,751
1.350000e+04,874
1.360000e+04,821
1.370000e+04,856
1.380000e+04,811
1.390000e+04,798
1.400000e+04,1092
1.410000e+04,1053
1.420000e+04,925
1.430000e+04,863
1.440000e+04,944
1.450000e+04,846
1.460000e+04,796
1.470000e+04,992
1.480000e+04,838
1.490000e+04,744
1.500000e+04,946
1.510000e+04,800
1.520000e+04,940
1.530000e+04,1035
1.540000e+04,960
1.550000e+04,832
1.560000e+04,533
1.570000e+04,588
1.580000e+04,620
1.590000e+04,611
1.600000e+04,866
1.610000e+04,546
1.620000e+04,861
1.630000e+04,833
1.640000e+04,586
1.650000e+04,748
1.660000e+04,584
1.670000e+04,588
1.680000e+04,646
1.690000e+04,656
1.700000e+04,544
1.710000e+04,710
1.720000e+04,617
1.730000e+04,701
1.740000e+04,918
1.750000e+04,626
1.760000e+04,942
1.770000e+04,647
1.780000e+04,773
1.790000e+04,608
1.800000e+04,992
1.810000e+04,956
1.820000e+04,1100
1.830000e+04,1125
1.840000e+04,1128
1.850000e+04,698
1.860000e+04,698
1.870000e+04,680
1.880000e+04,834
1.890000e+04,829
1.900000e+04,701
1.910000e+04,743
1.920000e+04,741
1.930000e+04,661
1.940000e+04,600
1.950000e+04,919
1.960000e+04,705
1.970000e+04,780
1.980000e+04,639
1.990000e+04,592
2.000000e+04,719
2.010000e+04,641
2.020000e+04,726
2.030000e+04,878
2.040000e+04,787
2.050000e+04,719
2.060000e+04,664
2.070000e+04,665
2.080000e+04,659
2.090000e+04,260
2.100000e+04,346
2.110000e+04,390
2.120000e+04,286
2.130000e+04,421
2.140000e+04,350
2.150000e+04,271
2.160000e+04,206
2.170000e+04,136
2.180000e+04,0
2.190000e+04,0
2.200000e+04,0
2.210000e+04,0
2.220000e+04,0
2.230000e+04,0
2.240000e+04,0
2.250000e+04,0
2.260000e+04,0
2.270000e+04,0
2.280000e+04,0
2.290000e+04,0
2.300000e+04,0
2.310000e+04,0
2.320000e+04,0
2.330000e+04,0
2.340000e+04,0
2.350000e+04,0
2.360000e+04,0
2.370000e+04,0
2.380000e+04,0
2.390000e+04,0
2.400000e+04,0
2.410000e+04,0
2.420000e+04,0
2.430000e+04,0
2.440000e+04,0
2.450000e+04,0
2.460000e+04,0
2.470000e+04,0
2.480000e+04,0
2.490000e+04,0
2.500000e+04,0
2.510000e+04,0
2.520000e+04,1
2.530000e+04,14
2.540000e+04,6
2.550000e+04,2
2.560000e+04,166
2.570000e+04,469
2.580000e+04,171
2.590000e+04,14
2.600000e+04,0
2.610000e+04,11
2.620000e+04,359
2.630000e+04,167
2.640000e+04,665
2.650000e+04,836
2.660000e+04,443
2.670000e+04,418
2.680000e+04,246
2.690000e+04,388
2.700000e+04,538
2.710000e+04,354
2.720000e+04,664
2.730000e+04,645
2.740000e+04,11
2.750000e+04,0
2.760000e+04,0
2.770000e+04,19
2.780000e+04,0
2.790000e+04,0
2.800000e+04,0
2.810000e+04,0
2.820000e+04,4
2.830000e+04,2
2.840000e+04,0
2.850000e+04,16
2.860000e+04,2
2.870000e+04,0
2.880000e+04,0
2.890000e+04,0
2.900000e+04,0
2.910000e+04,0
2.920000e+04,0
2.930000e+04,0
